X1,GEO.id2,STATEFP,COUNTYFP,TRACTCE,POPULATION,LATITUDE,LONGITUDE,GEO.display.label,Median_house_value,Total_units,Vacant_units,Median_rooms,Mean_household_size_owners,Mean_household_size_renters,Built_2005_or_later,Built_2000_to_2004,Built_1990s,Built_1980s,Built_1970s,Built_1960s,Built_1950s,Built_1940s,Built_1939_or_earlier,Bedrooms_0,Bedrooms_1,Bedrooms_2,Bedrooms_3,Bedrooms_4,Bedrooms_5_or_more,Owners,Renters,Median_household_income,Mean_household_income
7073,6085504423,6,85,504423,2373,37.433589,-121.871107,"Census Tract 5044.23, Santa Clara County, California",584400,666,54,6.7,4.08,3.7,0,0,2.1,0,40.1,48.8,5.9,2,1.2,0,0,6.9,44.4,35.9,12.8,77.9,22.1,97115,103082
3337,6037800408,6,37,800408,7122,34.023075,-118.805918,"Census Tract 8004.08, Los Angeles County, California",,3420,613,6.2,2.66,2.29,3,1.2,11.1,20.1,27.7,14.8,16.5,5.1,0.4,0,5.5,25,38.6,18.6,12.3,81.4,18.6,136006,261181
517,6013336102,6,13,336102,7595,37.967565,-122.040533,"Census Tract 3361.02, Contra Costa County, California",219100,2804,281,3.8,2.08,2.96,0.5,0,7,17.4,35.4,28.3,7.9,2.5,0.9,1.2,35,55.3,5.5,3.1,0,19.3,80.7,41734,48371
3376,6037901205,6,37,901205,10466,34.663625,-118.248131,"Census Tract 9012.05, Los Angeles County, California",262300,3645,399,7.3,3.23,1.88,20.9,7.5,34.6,16.4,1.5,12,6.1,1,0,2.5,13.1,5.3,23.1,41.1,14.9,76.6,23.4,78442,89309
3140,6037601401,6,37,601401,4683,33.960933,-118.365522,"Census Tract 6014.01, Los Angeles County, California",290800,1567,78,4.2,2.75,3.21,1.2,1.2,7.7,5.9,18.1,22.9,18.6,8.8,15.7,2.2,31.4,38.7,22.9,2.7,2.1,36.3,63.7,38892,54892
1132,6031000702,6,31,702,4382,36.349511,-119.631222,"Census Tract 7.02, Kings County, California",191100,1656,52,5.3,2.74,2.87,2,5.1,34.5,39.5,13.8,1.6,0.4,1.9,1.1,0,0.4,14.4,79.5,5.3,0.4,73.3,26.7,63563,72642
3264,6037670403,6,37,670403,2407,33.776739,-118.367347,"Census Tract 6704.03, Los Angeles County, California",,918,14,7.1,2.84,3.57,4.8,0.9,0.5,0,5.6,67,20.4,0,0.9,0,1.2,5.7,15.6,61.4,16.1,92,8,108833,145192
10920,42109070600,42,109,70600,5303,40.724338,-76.926656,"Census Tract 706, Snyder County, Pennsylvania",138500,1926,151,6.3,3.1,2.83,4,3.3,10.6,14,16.2,9.9,5.9,5.4,30.7,0.7,4.5,14.1,55.7,18.3,6.7,82.7,17.3,48412,58285
668,6017030709,6,17,30709,4806,38.701593,-121.063556,"Census Tract 307.09, El Dorado County, California",605800,1694,77,7.7,3.11,3.2,8.3,19.6,39.5,22.4,9.2,1,0,0,0,0,0,2.7,30.4,48.4,18.5,94.9,5.1,127928,146148
8603,42011010902,42,11,10902,4008,40.323849,-76.022039,"Census Tract 109.02, Berks County, Pennsylvania",186700,1718,49,5.8,2.55,1.9,3.7,24.6,9.1,2.7,5.3,16.9,11.8,5.7,20.1,0,12.8,20.2,49.7,17.1,0.3,64.8,35.2,56394,70642
3356,6037900608,6,37,900608,3536,34.695056,-118.108269,"Census Tract 9006.08, Los Angeles County, California",204300,1094,70,6.6,3.07,3.57,0,0,6.9,41.2,41.7,3.6,3,3.7,0,0,0,7.6,48.4,34.9,9.1,64.6,35.4,57155,60216
4323,6059099246,6,59,99246,3614,33.67916,-117.976108,"Census Tract 992.46, Orange County, California",717100,1278,30,6.7,2.77,4.45,0,0,0.9,5.1,63.2,28.4,0.9,0.9,0.6,0.9,0,5.6,28,57,8.5,87.1,12.9,103864,130659
4317,6059099240,6,59,99240,5183,33.649283,-117.957797,"Census Tract 992.40, Orange County, California",790400,2202,88,5.5,2.46,2.4,0,0,1.1,8.8,35.1,53.7,1.3,0,0,0,25,16.9,26.2,29.1,2.9,57.3,42.7,78443,103491
4138,6059074407,6,59,74407,6700,33.737265,-117.842352,"Census Tract 744.07, Orange County, California",117600,1894,91,3.7,2.29,4.02,0.4,1.6,4.2,15.9,39.3,30.3,3.4,1.8,3.1,3.1,33.1,57.2,4.1,2.5,0,16.2,83.8,43490,52263
582,6013355116,6,13,355116,5664,37.767312,-121.89395,"Census Tract 3551.16, Contra Costa County, California",862100,1306,24,8.2,3.63,4.68,37.7,60.7,1.6,0,0,0,0,0,0,0,0,0,20.5,40.9,38.6,95.3,4.7,171949,196987
9283,42045400301,42,45,400301,6674,39.95092,-75.259193,"Census Tract 4003.01, Delaware County, Pennsylvania",80100,2623,301,5.6,2.61,3.07,0,0.4,0,3,3.5,8.6,16.4,25.7,42.3,2.5,13.3,33.3,47.7,2.9,0.3,38,62,33148,39869
8586,42011002300,42,11,2300,2186,40.328835,-75.926108,"Census Tract 23, Berks County, Pennsylvania",46400,997,136,5.3,2.63,1.98,0.9,1.5,1.8,4,5.2,1.9,4.9,11.4,68.3,10.6,14.2,22.7,24.1,17.6,10.8,37.4,62.6,20170,28348
2814,6037535802,6,37,535802,6814,33.940833,-118.207898,"Census Tract 5358.02, Los Angeles County, California",312100,1756,29,4.5,4.17,4.04,0,3.4,3.5,0.5,8.9,7.7,16.3,33.5,26.1,0,19.3,42.2,28.4,6.4,3.7,52.9,47.1,42775,49461
6679,6081600300,6,81,600300,4027,37.705124,-122.430439,"Census Tract 6003, San Mateo County, California",615500,1349,0,5.6,3.2,3.08,0,11.1,19.3,19.9,3,37.9,8,0.8,0,4.7,4,15.7,46,28,1.6,84.7,15.3,91250,111649
1634,6037195201,6,37,195201,2834,34.108484,-118.277916,"Census Tract 1952.01, Los Angeles County, California",757700,1709,78,4.2,1.83,1.78,0.9,0.8,0,7,17.4,10.8,17.1,11.7,34.2,7.4,31.7,37.4,14.6,8.1,0.8,18.1,81.9,65708,93790
4703,6065042738,6,65,42738,5729,33.679546,-117.159643,"Census Tract 427.38, Riverside County, California",307000,1912,179,6.1,3.98,2.83,26.5,18.5,34.8,18.3,1.9,0,0,0,0,0,16.3,10.4,29.8,32.3,11.1,59.7,40.3,81172,84230
11228,42133020922,42,133,20922,3895,40.123886,-76.832496,"Census Tract 209.22, York County, Pennsylvania",168900,1704,47,6.1,2.5,2.62,1.9,8.5,18.8,21.8,24.4,5.5,2.3,2.8,14,0,4.5,24.2,50.3,18.7,2.3,89.5,10.5,60703,70759
5553,6071009109,6,71,9109,6070,34.420719,-117.540318,"Census Tract 91.09, San Bernardino County, California",208000,2225,252,5.8,2.8,2.63,0.6,11.4,20,47.1,8.6,3.5,5.8,0,3,0,2.7,22.5,52.7,20.3,1.8,66.2,33.8,43867,64671
7562,6097152502,6,97,152502,3603,38.477479,-122.663925,"Census Tract 1525.02, Sonoma County, California",334600,1553,62,5.3,2.43,2.75,0,2.1,7.2,10,50.7,21.3,5.3,1.7,1.7,0,4,37,41.3,17.3,0.4,73.8,26.2,72196,81701
6903,6083002808,6,83,2808,6506,34.704931,-120.467433,"Census Tract 28.08, Santa Barbara County, California",375400,2761,77,6.1,2.52,2.54,9.9,3.9,5.8,11.8,22.5,41.6,3.7,0.4,0.4,0.4,3.6,20,40.2,28.9,6.9,74.1,25.9,78480,88221
10668,42101020900,42,101,20900,2910,40.018863,-75.209065,"Census Tract 209, Philadelphia County, Pennsylvania",230500,1405,96,6,2.79,1.76,0.7,4.2,0,2.1,2.9,8,23.3,9.3,49.6,3.6,14.1,28.3,33.1,10.4,10.5,52.6,47.4,63090,68724
47,6001404800,6,1,404800,2684,37.804704,-122.213272,"Census Tract 4048, Alameda County, California",648900,1337,51,4.6,2.51,1.42,0,0,0,1.2,2.3,19.5,16.4,9.7,50.9,9.2,22.7,34.9,25.7,6.2,1.3,57.7,42.3,88833,88446
10865,42103950701,42,103,950701,3817,41.216671,-74.947339,"Census Tract 9507.01, Pike County, Pennsylvania",174800,2178,766,5.4,2.5,2.04,8.4,6.1,11.7,28.3,36.4,0.8,4.3,0,4,0,6,24.8,52.5,14,2.8,87.4,12.6,62639,65580
516,6013336101,6,13,336101,4802,37.967087,-122.034643,"Census Tract 3361.01, Contra Costa County, California",289600,1697,244,3.8,3.07,3.04,0.7,3.7,0.7,15.3,48,14.2,16.4,0.8,0.1,3.7,35.1,33.8,22.9,2.9,1.6,20,80,41175,47256
9974,42079212000,42,79,212000,1928,41.272397,-75.855025,"Census Tract 2120, Luzerne County, Pennsylvania",93100,879,49,5.7,2.3,2.16,0,0.8,6.1,1.1,7.6,14.8,8.5,8,53,3,5.3,32.2,52.2,6.8,0.5,64.9,35.1,35850,52650
10761,42101031501,42,101,31501,6217,40.036789,-75.048193,"Census Tract 315.01, Philadelphia County, Pennsylvania",153100,2388,81,6.1,2.84,2.22,0,0,0.4,0,0.5,2,38.1,30.8,28.3,0.8,13.1,8.9,71.1,5.5,0.7,70.4,29.6,53633,57596
845,6019005802,6,19,5802,4195,36.800409,-119.673441,"Census Tract 58.02, Fresno County, California",345000,1472,92,6.8,2.8,3.81,6.3,17.7,33.4,20.6,19,0,0.4,2.3,0.5,0,1.2,8.1,32.7,49,9,84.4,15.6,75536,88597
5202,6067008912,6,67,8912,3100,38.62052,-121.275996,"Census Tract 89.12, Sacramento County, California",261600,1332,109,6,2.05,3,0,0,0,42.4,43.6,10.7,2.4,0.9,0,2.6,1.7,13,63.4,16.7,2.6,78.6,21.4,73648,89534
3097,6037576901,6,37,576901,6092,33.779639,-118.164732,"Census Tract 5769.01, Los Angeles County, California",391500,1973,255,3.9,3.08,3.09,0,0.8,5.3,20,15.3,16.7,4.5,2.3,35.1,9.1,23.6,51.4,12.5,3,0.4,13.3,86.7,35915,44464
5577,6071009800,6,71,9800,5017,34.534583,-117.302093,"Census Tract 98, San Bernardino County, California",131000,1649,223,4.7,3.71,2.99,1.5,0,2.3,8.5,21.8,25.7,19.8,15,5.3,3.2,21.8,26.8,31.8,14.6,1.9,36.3,63.7,30743,37077
5255,6067009608,6,67,9608,7597,38.444675,-121.415268,"Census Tract 96.08, Sacramento County, California",236200,2180,120,5.5,3.36,3.24,32.4,20.2,28.6,5.7,6.1,2.3,3.5,0,1.3,0,4.4,22.8,39.2,23.8,9.9,63.1,36.9,62706,70677
2871,6037543202,6,37,543202,4867,33.884925,-118.223373,"Census Tract 5432.02, Los Angeles County, California",244400,1203,73,4.7,4.32,4.49,0,0,4.9,2.3,15.7,12.7,30.5,20.2,13.6,2.9,12.7,43.7,30.6,8.1,2,41.2,58.8,41667,49225
2561,6037480002,6,37,480002,3453,34.12023,-118.08633,"Census Tract 4800.02, Los Angeles County, California",688300,1228,121,6.3,3.25,2.79,1.9,0.7,5,0.7,5.9,10.1,33.9,30.1,11.7,0,3.2,15.9,62.1,14.5,4.3,86.8,13.2,126780,145405
2765,6037533601,6,37,533601,4484,33.980666,-118.195285,"Census Tract 5336.01, Los Angeles County, California",328000,1168,0,3.8,4.9,4.1,0,0,0.4,6.6,0.7,14.4,31,12.9,34,8,31.7,38.9,17.8,1.5,2.1,17.8,82.2,38500,48307
3356,6037900608,6,37,900608,3536,34.695056,-118.108269,"Census Tract 9006.08, Los Angeles County, California",204300,1094,70,6.6,3.07,3.57,0,0,6.9,41.2,41.7,3.6,3,3.7,0,0,0,7.6,48.4,34.9,9.1,64.6,35.4,57155,60216
7571,6097152906,6,97,152906,5234,38.472016,-122.779077,"Census Tract 1529.06, Sonoma County, California",550000,1925,157,5.6,2.59,2.39,9.1,10.8,25,12.2,13.9,6.2,12.3,7,3.5,2.2,8.2,19.8,49.7,17.7,2.3,70,30,73370,81940
9900,42077006101,42,77,6101,3688,40.579693,-75.535135,"Census Tract 61.01, Lehigh County, Pennsylvania",221200,1663,94,5.8,2.41,1.49,4.6,1.2,5.4,20.2,15.9,10.9,19.5,2.7,19.5,1.8,28.1,12.3,29.5,26.4,1.9,65.5,34.5,51102,62766
2396,6037408003,6,37,408003,4992,34.046574,-117.917628,"Census Tract 4080.03, Los Angeles County, California",403000,1415,57,5.7,3.83,4.34,0,0,3.3,28.7,12.8,18.4,35.8,0,1.1,1.3,0.8,15.3,42.9,36,3.5,84.8,15.2,73421,82105
4307,6059099229,6,59,99229,6312,33.710242,-117.937196,"Census Tract 992.29, Orange County, California",585500,2477,7,5.3,2.85,2.26,2.2,11.9,8.9,9.6,30.8,32.6,2.5,1.5,0,0.5,17.7,28.7,20.4,29.3,3.4,50.9,49.1,74107,86421
3287,6037700902,6,37,700902,6517,34.062149,-118.394123,"Census Tract 7009.02, Los Angeles County, California",,3368,400,4.1,2.36,2.11,0,2.9,2.9,2.7,9.8,13.3,16.1,14.7,37.6,5.1,39.6,35.7,15.1,1.8,2.7,20.8,79.2,65545,101589
7628,6099000602,6,99,602,2953,37.652327,-121.036079,"Census Tract 6.02, Stanislaus County, California",232400,944,39,5.6,3.08,2.81,0.5,4.6,16.3,43.9,9.2,1.5,13.5,8.7,1.9,0,0,17.2,59.5,20.8,2.5,66.9,33.1,65912,65114
3906,6059021825,6,59,21825,3107,33.890402,-117.755432,"Census Tract 218.25, Orange County, California",799800,1093,0,6.4,3.31,1.52,1.8,1.1,28.1,60,3.9,4.1,0.9,0,0,0,9.3,11.6,31.8,30.5,16.7,85.5,14.5,105729,130841
9442,42049000700,42,49,700,2737,42.133251,-80.066841,"Census Tract 7, Erie County, Pennsylvania",45900,1183,236,5.7,2.91,2.56,0,0.1,1.4,1.9,8.1,2.7,7.7,8.8,69.3,1.8,12.8,26.1,43.6,11.3,4.3,43.4,56.6,20668,30878
8256,42003437000,42,3,437000,4757,40.545773,-80.093014,"Census Tract 4370, Allegheny County, Pennsylvania",236000,1908,162,6.9,2.89,1.58,10.8,21.2,32.3,4.4,7.9,5,11.3,2.3,4.7,0,11.4,19.4,29.2,34,6,72.9,27.1,85526,129652
9178,42041010800,42,41,10800,3517,40.22702,-76.868732,"Census Tract 108, Cumberland County, Pennsylvania",132100,1759,156,5.2,2.19,1.9,0,0.6,1.6,3.1,4,6.9,22.9,12.7,48.1,1.5,24.7,27,37.1,8.1,1.5,59,41,45540,55319
2724,6037531603,6,37,531603,3568,34.029139,-118.161544,"Census Tract 5316.03, Los Angeles County, California",288700,863,28,4.4,3.66,4.79,1.4,0,3.2,11.9,11.5,3.7,13.1,22.7,32.4,2.8,16.7,42.4,31.5,5.6,1,40.5,59.5,37868,46244
3305,6037702102,6,37,702102,6306,34.001559,-118.478577,"Census Tract 7021.02, Los Angeles County, California",,4160,307,3.6,2.23,1.58,1.9,0,4.8,14.4,20.3,29,11,3.8,14.7,4.4,44.7,40.6,8.4,1.5,0.4,23.8,76.2,85563,106200
963,6025940000,6,25,940000,3052,32.755506,-114.611979,"Census Tract 9400, Imperial County, California",33600,1343,364,4.4,2.97,2.76,2.2,3.5,16.4,21.6,23.6,14.2,4.8,2.5,11.2,2.2,28.1,27.6,33.4,8.4,0.3,36.3,63.7,22703,32237
9188,42041011305,42,41,11305,4375,40.24308,-76.982799,"Census Tract 113.05, Cumberland County, Pennsylvania",198600,2202,97,6,2.41,1.77,7.5,10.5,27.4,4,14.2,20.3,8,3.6,4.6,0.4,5.6,36.2,34.1,21.4,2.2,65.9,34.1,66356,74930
7271,6085512052,6,85,512052,3988,37.246029,-121.863443,"Census Tract 5120.52, Santa Clara County, California",373200,1807,199,4.1,2.15,2.43,3.6,7,33.8,24.6,19.5,9.2,1,0,1.3,7.7,12.8,55.6,18.2,5,0.6,41.8,58.2,69750,80595
3913,6059021905,6,59,21905,5485,33.855401,-117.777796,"Census Tract 219.05, Orange County, California",614700,1843,60,6.9,3.11,2.23,0,3.9,2.8,4.4,80.4,8,0.4,0,0,0,4.6,2.1,30.8,56,6.5,86.7,13.3,103463,111359
647,6015000102,6,15,102,3769,41.760669,-124.164187,"Census Tract 1.02, Del Norte County, California",254500,1543,179,5.4,2.49,3.33,7.2,8,16.1,16.7,22.8,8,10.9,0.9,9.5,4.5,6,23.8,47.9,11.1,6.6,74.9,25.1,43462,53991
5469,6071004404,6,71,4404,5570,34.101633,-117.342589,"Census Tract 44.04, San Bernardino County, California",56100,1682,111,4.6,3.54,3.97,7.2,6.5,0,13.1,47.3,9.9,13.1,0.7,2.1,2.9,7.6,26.6,56.9,6.1,0,64,36,35719,41559
1965,6037239702,6,37,239702,3927,33.962486,-118.274683,"Census Tract 2397.02, Los Angeles County, California",338200,1101,74,4.2,4.78,3.48,0,9.6,2.9,12.5,5.3,10.2,17.3,9.9,32.2,5.8,21.1,52.1,17.7,3.3,0,38,62,32532,37295
4582,6065041001,6,65,41001,2832,33.949331,-117.464541,"Census Tract 410.01, Riverside County, California",225900,821,24,4.5,4.51,3.25,3.2,4.5,0.6,6.1,25,16.6,37.6,5.1,1.3,11,16.3,21.9,34.3,14.1,2.3,48.2,51.8,37468,57803
7170,6085508401,6,85,508401,6834,37.363006,-122.056084,"Census Tract 5084.01, Santa Clara County, California",898500,2549,83,5.3,2.78,2.37,0.4,0,1.1,1.8,6.8,20.8,62.1,7,0,1,13.6,17.5,50.2,13.3,4.4,62,38,99333,126185
5344,6071001200,6,71,1200,4730,34.078853,-117.645573,"Census Tract 12, San Bernardino County, California",310000,1624,46,5.6,2.99,3.12,0,0,0.6,1.3,7.9,2.8,36.8,15.8,34.9,0.8,6.5,28.6,51.1,12.6,0.4,76,24,61613,71473
308,6001444100,6,1,444100,7280,37.550387,-122.03473,"Census Tract 4441, Alameda County, California",607300,2556,126,6.2,3.01,2.59,0,1.1,6.1,5.6,31.1,37.6,14.5,2.7,1.2,0,8.1,3.6,45.5,37.7,5.1,84.6,15.4,82500,85620
2182,6037301701,6,37,301701,2849,34.158811,-118.273484,"Census Tract 3017.01, Los Angeles County, California",575900,1158,97,4.7,3.1,2.04,0,0.9,0,1.8,5,2,28.5,24.5,37.2,4.3,22.6,38.9,29.5,4.7,0,57.5,42.5,56941,65417
9226,42043021100,42,43,21100,3081,40.27523,-76.871663,"Census Tract 211, Dauphin County, Pennsylvania",75900,1647,369,5.4,2.55,2.4,0.5,0,0,3.9,9.1,3.3,16.9,17,49.2,1.6,19.9,22.2,30.9,11.5,14,51.1,48.9,32628,40341
3306,6037702201,6,37,702201,4483,34.012992,-118.473553,"Census Tract 7022.01, Los Angeles County, California",956400,2356,81,4.2,2.46,1.91,1.1,0.8,3.1,4.9,12.1,17.2,28,14.8,17.9,3.5,28.7,42.4,20.5,3.4,1.6,27.3,72.7,77829,98111
4574,6065040814,6,65,40814,4782,33.896214,-117.519952,"Census Tract 408.14, Riverside County, California",334500,1679,100,5.2,2.97,3.03,2.6,3.3,65.8,23.9,2.2,0,2.3,0,0,0,10.5,31.6,38.4,15.1,4.4,55.4,44.6,86949,89026
4658,6065042505,6,65,42505,3639,33.924401,-117.279311,"Census Tract 425.05, Riverside County, California",200000,952,136,4.3,4.93,4.39,1.1,0,4.2,15.9,10.9,10.1,38.1,15.1,4.6,0,14.7,52.7,25.7,4,2.8,40,60,25179,33717
3203,6037620400,6,37,620400,5090,33.892387,-118.386927,"Census Tract 6204, Los Angeles County, California",,2155,130,5.9,2.64,2.3,0.3,2.8,12.7,24.5,6.5,10.1,27.6,13.3,2.2,0,6.8,26.5,45.2,14,7.6,73.2,26.8,125341,163411
9142,42037051200,42,37,51200,4261,41.002101,-76.458918,"Census Tract 512, Columbia County, Pennsylvania",114900,2437,281,4.9,2.52,2.16,1.9,1.8,3,7.8,3.2,6.5,3.7,5.7,66.4,3.4,19.7,25.5,32.5,10.6,8.4,27.6,72.4,25852,35258
6023,6073015302,6,73,15302,4075,32.776273,-116.970247,"Census Tract 153.02, San Diego County, California",499700,1460,40,6.7,2.59,3.05,1.7,1,4.5,14,23.6,25.7,24.8,1.9,2.8,0,2.2,26.3,36.6,29.4,5.5,84.2,15.8,83125,113398
8267,42003451104,42,3,451104,3590,40.534051,-80.253174,"Census Tract 4511.04, Allegheny County, Pennsylvania",187800,1274,16,7.5,2.96,1.62,1.2,21.7,21.5,7.1,33.8,0,7.4,1.3,6.2,0,0,8.6,47.9,43.6,0,94.4,5.6,78889,88389
3695,6053001300,6,53,1300,2548,36.674154,-121.652842,"Census Tract 13, Monterey County, California",404700,1036,89,3.2,3.4,2.57,0,7.4,6.3,12.2,18.2,13.2,16.9,4.8,20.9,14.5,41.3,34,4.2,2.9,3.1,14.9,85.1,22582,36693
1168,6035040305,6,35,40305,4146,40.430196,-120.65963,"Census Tract 403.05, Lassen County, California",188900,2146,66,5.1,2.4,2.25,6.5,11,5,18.2,16.3,13.6,3.2,10.6,15.7,6.8,12,15.7,54.8,10.7,0,62.1,37.9,52300,62887
6550,6077003601,6,77,3601,3453,37.995402,-121.228973,"Census Tract 36.01, San Joaquin County, California",324600,1377,152,5.5,2.72,1.94,6.3,1.5,3.6,10.5,15.3,24.2,16.6,11.5,10.4,1.5,6.1,40.2,37.5,8.9,5.8,87.7,12.3,63702,87628
10662,42101020300,42,101,20300,2769,40.012103,-75.148984,"Census Tract 203, Philadelphia County, Pennsylvania",54100,1338,302,6.1,3.09,2.32,1,0,5,0.8,3.9,3.9,10.3,18.8,56.3,3.1,10.9,18.1,38.6,21.5,7.7,51.2,48.8,26773,28563
2864,6037542602,6,37,542602,5496,33.899861,-118.227448,"Census Tract 5426.02, Los Angeles County, California",283100,1478,72,4.6,4.55,3.61,3.8,1.4,2.9,6,9.1,7,14.1,23.6,32.1,2.5,20.2,40.8,31.1,5.5,0,43.7,56.3,34464,47130
2118,6037293302,6,37,293302,4720,33.800025,-118.303791,"Census Tract 2933.02, Los Angeles County, California",481500,1617,32,4.9,2.97,3.68,15.3,0.4,11.1,6.1,19,16.1,26.2,2.5,3.3,0.4,9.4,27,53.1,7.8,2.4,68.6,31.4,84063,87599
3563,6041112100,6,41,112100,4315,37.961478,-122.522235,"Census Tract 1121, Marin County, California",741000,2030,140,4.9,2.14,2.48,0,0,1.4,7.5,13.6,12.5,26.3,21.6,17.2,6.9,15.6,32.3,32.6,11.7,0.9,52.4,47.6,79403,105239
11228,42133020922,42,133,20922,3895,40.123886,-76.832496,"Census Tract 209.22, York County, Pennsylvania",168900,1704,47,6.1,2.5,2.62,1.9,8.5,18.8,21.8,24.4,5.5,2.3,2.8,14,0,4.5,24.2,50.3,18.7,2.3,89.5,10.5,60703,70759
10125,42089300307,42,89,300307,7578,41.196393,-75.370068,"Census Tract 3003.07, Monroe County, Pennsylvania",152700,3940,1669,6,3.13,3.67,5.5,4.7,29.9,38,13.1,3.5,2.1,1.8,1.4,0,0,12.9,53.5,28.5,5.1,88.4,11.6,57589,60201
10095,42085032601,42,85,32601,5840,41.244944,-80.270572,"Census Tract 326.01, Mercer County, Pennsylvania",127100,2526,229,5.8,2.5,2.16,2.6,9.3,16.1,10.6,22.1,11.5,10.8,2.9,14.3,0.2,5,23.7,55.6,12.7,2.7,86.5,13.5,46637,58544
8761,42017102102,42,17,102102,3129,40.36323,-75.231211,"Census Tract 1021.02, Bucks County, Pennsylvania",344300,1183,21,7,2.71,1.94,1.4,2.8,11.9,12.1,15.5,12.8,12.8,5.2,25.6,0,3.6,9.7,45.6,31.9,9.2,86.2,13.8,89063,91692
319,6001450300,6,1,450300,4551,37.714113,-121.920255,"Census Tract 4503, Alameda County, California",553500,1606,86,5.9,2.93,2.35,0.2,18.1,4.6,6.6,9.4,57,3.7,0,0.4,0,9.5,9.2,45.6,31.8,4,71.3,28.8,104063,106048
4341,6059099408,6,59,99408,4332,33.722376,-118.037137,"Census Tract 994.08, Orange County, California",668500,1726,38,5.6,2.65,2.56,5.9,27.1,4.3,7.2,14.4,31.2,8.5,1.4,0,0,1.3,28,41.7,27.1,1.9,77.3,22.7,95938,113887
9332,42045403702,42,45,403702,2328,39.864489,-75.298823,"Census Tract 4037.02, Delaware County, Pennsylvania",156200,1012,29,5.4,2.41,2.36,2,0.9,9.4,12.6,2,11.5,17.4,15.5,28.8,2.1,9.3,38.3,41.6,8.7,0,77.2,22.8,56250,68492
2974,6037554522,6,37,554522,4787,33.852689,-118.091209,"Census Tract 5545.22, Los Angeles County, California",605000,1461,35,6.4,3.43,3.61,0,0,2.1,6.2,53.5,37,1,0,0.3,0.5,0.3,1.1,37.4,49.7,11,88.5,11.5,99038,105865
1143,6031001500,6,31,1500,4619,36.100944,-119.573559,"Census Tract 15, Kings County, California",137300,1337,24,5.2,3.61,3.86,5.2,1,3.6,19.2,19.2,18.7,12.6,14.4,6.1,0,5.1,29.2,52.8,11,1.9,62.3,37.7,36517,56694
1541,6037183620,6,37,183620,3264,34.115641,-118.190107,"Census Tract 1836.20, Los Angeles County, California",463400,1064,58,4.1,4.32,2.88,0,2.9,1.4,7.6,4,6.3,24.5,7.7,45.5,2.5,25.6,56.1,8.4,6,1.4,29.4,70.6,38667,54123
9797,42073000200,42,73,200,1976,41.002795,-80.325291,"Census Tract 2, Lawrence County, Pennsylvania",54400,983,179,5.4,2.16,2.45,0,0,3.3,0.6,15.1,5.6,11.4,8.3,55.7,2.1,4.1,44.7,39.4,6.3,3.5,73.9,26.1,29167,36824
3109,6037577604,6,37,577604,1388,33.758357,-118.108131,"Census Tract 5776.04, Los Angeles County, California",508000,761,75,4.4,1.71,1.69,0,0,1.7,4.1,86.2,3.4,3,1.6,0,8.8,36.8,20.5,22.9,11,0,88.3,11.7,90000,117253
1168,6035040305,6,35,40305,4146,40.430196,-120.65963,"Census Tract 403.05, Lassen County, California",188900,2146,66,5.1,2.4,2.25,6.5,11,5,18.2,16.3,13.6,3.2,10.6,15.7,6.8,12,15.7,54.8,10.7,0,62.1,37.9,52300,62887
5476,6071004601,6,71,4601,7032,34.171818,-117.332426,"Census Tract 46.01, San Bernardino County, California",187700,2507,106,4.6,3.17,2.55,0,0,14.9,54,13.6,2.4,9.1,6,0,0,15.8,29.1,37.2,16,1.9,47.4,52.6,54832,66897
5929,6073011601,6,73,11601,5891,32.666258,-117.09639,"Census Tract 116.01, San Diego County, California",236200,1881,105,3.8,3.48,3.12,0,1.4,2.4,9.8,25.5,32.2,11.5,12.2,4.8,2,33.3,52.2,11.7,0.9,0,10.2,89.8,32368,38418
9853,42075004100,42,75,4100,2172,40.26434,-76.451065,"Census Tract 41, Lebanon County, Pennsylvania",169400,1295,381,6.2,2.08,2.9,0.1,11.4,10.5,15.1,5.6,4,6.3,2.9,44.2,0.5,4.1,25.6,46,19.5,4.2,90,10,60793,81150
1456,6037134424,6,37,134424,2887,34.211892,-118.65206,"Census Tract 1344.24, Los Angeles County, California",863400,978,27,8.4,3.01,,0,2.9,29.4,65,1.2,1.4,0,0,0,0,1.5,0,30.2,37,31.3,100,0,163801,173611
9550,42055010400,42,55,10400,8271,39.975098,-77.618386,"Census Tract 104, Franklin County, Pennsylvania",182900,3542,270,5.9,2.55,2.38,9,8,23.7,14.4,17.9,8.6,4.8,1.8,11.9,1.9,6.2,25.8,45.8,17.9,2.5,76.1,23.9,54955,65353
946,6025011202,6,25,11202,5444,32.801283,-115.574115,"Census Tract 112.02, Imperial County, California",64500,1978,248,4.1,2.79,3.06,5.8,16.9,7.3,14.9,33.3,11.2,8.2,2.4,0,6,20.2,34.8,27.6,11.5,0,28.8,71.2,22707,40630
9134,42037050400,42,37,50400,4199,41.065779,-76.386601,"Census Tract 504, Columbia County, Pennsylvania",144800,1780,110,5.9,2.53,2.36,2.1,5.3,19.9,24,16.9,6.4,2.4,2.5,20.4,0,4.3,24.4,51.1,15.8,4.4,88.9,11.1,53300,69916
9230,42043021500,42,43,21500,3700,40.26446,-76.858342,"Census Tract 215, Dauphin County, Pennsylvania",67700,1635,313,5.7,2.53,2.55,0,0.9,3.7,0,2.1,1.3,10.3,17.5,64.2,2.8,13.8,17.2,44,16.5,5.7,59.5,40.5,35601,40739
